100
11  44
11  45
11  48
11  50
11  51
11  56
11  57
11  68
11  69
11  71
11  77
11  79
11  83
11  84
11  89
11  98
11  99
12  13
12  17
12  18
12  28
12  30
12  31
12  33
12  34
12  37
12  42
12  47
12  59
12  60
12  61
12  62
12  63
12  64
12  68
12  72
12  73
12  75
12  78
12  82
12  85
12  86
12  88
12  90
12  91
12  92
13  15
13  19
13  20
13  23
13  26
13  27
13  35
13  36
13  44
13  46
13  51
13  56
13  57
13  66
13  67
13  68
13  69
13  71
13  77
13  79
13  92
13  99
14  16
14  17
14  18
14  19
14  34
14  39
14  42
14  43
14  47
14  51
14  52
14  53
14  54
14  55
14  60
14  61
14  63
14  72
14  73
14  75
14  78
14  85
14  86
14  88
14  90
14  91
14  92
14  94
14  95
14  96
14  97
15  17
15  21
15  30
15  31
15  32
15  34
15  37
15  38
15  39
15  40
15  47
15  49
15  50
15  54
15  60
15  64
15  75
15  76
15  77
15  78
15  81
15  85
15  86
15  87
15  90
15  91
15  92
15  93
15  94
15  95
15  97
16  22
16  23
16  26
16  28
16  30
16  32
16  33
16  44
16  51
16  56
16  67
16  68
16  71
16  74
16  77
16  81
16  82
16  83
16  84
16  89
16  96
16  99
17  19
17  23
17  25
17  27
17  30
17  35
17  36
17  37
17  41
17  44
17  45
17  46
17  47
17  48
17  50
17  57
17  65
17  67
17  68
17  69
17  71
17  74
17  77
17  80
17  81
17  84
17  89
17  93
17  99
18  20
18  22
18  26
18  29
18  32
18  35
18  39
18  41
18  46
18  56
18  68
18  69
18  71
18  73
18  74
18  77
18  80
18  81
18  89
18  99
19  21
19  24
19  25
19  33
19  34
19  37
19  38
19  42
19  43
19  49
19  52
19  53
19  54
19  55
19  56
19  59
19  60
19  61
19  62
19  63
19  64
19  68
19  72
19  73
19  76
19  78
19  82
19  86
19  88
19  91
19  92
19  95
20  24
20  26
20  33
20  37
20  39
20  42
20  47
20  49
20  52
20  54
20  59
20  60
20  61
20  62
20  70
20  75
20  78
20  82
20  85
20  86
20  87
20  90
20  92
20  95
20  96
20  97
20  98
21  22
21  26
21  28
21  41
21  42
21  48
21  50
21  51
21  56
21  58
21  65
21  69
21  74
21  77
21  79
21  81
21  83
21  84
21  87
21  93
22  24
22  31
22  33
22  34
22  37
22  38
22  42
22  47
22  48
22  52
22  55
22  60
22  62
22  63
22  70
22  73
22  75
22  76
22  82
22  85
22  88
22  90
22  91
22  94
22  95
22  97
23  24
23  25
23  31
23  33
23  42
23  51
23  53
23  54
23  59
23  60
23  61
23  62
23  64
23  70
23  73
23  85
23  86
23  88
23  90
23  91
23  92
23  95
23  97
24  26
24  27
24  30
24  32
24  36
24  40
24  44
24  46
24  51
24  56
24  57
24  59
24  65
24  66
24  68
24  69
24  71
24  74
24  77
24  79
24  81
24  83
24  93
25  26
25  27
25  28
25  29
25  30
25  32
25  36
25  40
25  41
25  44
25  45
25  46
25  50
25  56
25  57
25  60
25  63
25  65
25  66
25  68
25  69
25  71
25  74
25  77
25  79
25  80
25  83
25  84
25  89
25  93
25  99
26  30
26  31
26  33
26  37
26  39
26  42
26  43
26  49
26  52
26  53
26  54
26  55
26  59
26  61
26  64
26  65
26  70
26  72
26  73
26  76
26  78
26  85
26  88
26  90
26  91
26  94
26  95
26  96
26  97
27  31
27  37
27  38
27  39
27  47
27  49
27  50
27  55
27  64
27  72
27  73
27  75
27  76
27  78
27  82
27  85
27  91
27  92
27  94
27  95
27  97
28  31
28  33
28  34
28  37
28  42
28  47
28  49
28  53
28  54
28  55
28  62
28  63
28  64
28  70
28  75
28  76
28  78
28  82
28  88
28  90
28  91
28  95
28  96
28  97
29  31
29  37
29  38
29  43
29  47
29  50
29  54
29  55
29  62
29  72
29  76
29  82
29  85
29  90
29  91
29  92
29  96
29  97
29  98
30  31
30  33
30  34
30  37
30  42
30  43
30  47
30  49
30  52
30  54
30  55
30  61
30  63
30  73
30  76
30  86
30  87
30  88
30  89
30  91
30  92
30  98
30  99
31  32
31  41
31  44
31  45
31  46
31  50
31  56
31  57
31  58
31  66
31  68
31  69
31  70
31  76
31  77
31  79
31  80
31  82
31  83
31  84
31  89
31  93
31  99
32  34
32  37
32  39
32  42
32  43
32  49
32  54
32  55
32  59
32  60
32  62
32  64
32  70
32  73
32  76
32  78
32  81
32  85
32  86
32  92
32  95
32  96
32  97
33  44
33  45
33  46
33  48
33  51
33  53
33  56
33  57
33  63
33  65
33  66
33  68
33  69
33  74
33  77
33  81
33  91
33  93
34  35
34  36
34  38
34  39
34  44
34  45
34  46
34  48
34  50
34  51
34  58
34  65
34  68
34  69
34  71
34  72
34  77
34  79
34  81
34  83
34  84
34  89
34  93
34  98
35  40
35  43
35  47
35  52
35  53
35  54
35  60
35  62
35  63
35  64
35  68
35  70
35  73
35  75
35  78
35  82
35  85
35  87
35  88
35  91
35  92
35  94
35  97
35  98
36  37
36  38
36  42
36  43
36  47
36  49
36  52
36  54
36  55
36  60
36  61
36  62
36  64
36  73
36  85
36  86
36  87
36  88
36  90
36  91
36  94
36  95
36  96
37  40
37  41
37  45
37  48
37  50
37  51
37  57
37  58
37  65
37  66
37  67
37  69
37  71
37  77
37  79
37  81
37  83
37  90
37  93
37  99
38  41
38  45
38  46
38  48
38  50
38  51
38  56
38  66
38  68
38  69
38  71
38  74
38  77
38  79
38  80
38  81
38  83
38  84
38  89
38  93
38  99
39  40
39  41
39  44
39  45
39  46
39  50
39  51
39  56
39  57
39  58
39  65
39  67
39  71
39  74
39  80
39  83
39  84
39  93
40  43
40  44
40  49
40  53
40  54
40  55
40  56
40  61
40  62
40  64
40  78
40  82
40  85
40  86
40  87
40  88
40  90
40  91
40  92
40  93
40  95
40  97
41  42
41  47
41  49
41  53
41  59
41  62
41  63
41  70
41  82
41  85
41  86
41  88
41  91
41  95
41  96
41  98
42  44
42  45
42  48
42  51
42  55
42  58
42  63
42  66
42  67
42  68
42  69
42  71
42  77
42  79
42  80
42  81
42  84
42  93
42  99
43  44
43  45
43  48
43  51
43  56
43  57
43  60
43  64
43  65
43  67
43  69
43  71
43  74
43  77
43  80
43  81
43  84
43  99
44  47
44  52
44  53
44  54
44  55
44  59
44  61
44  63
44  64
44  68
44  70
44  72
44  75
44  76
44  78
44  86
44  87
44  88
44  90
44  94
44  95
44  96
44  97
44  98
45  47
45  49
45  53
45  54
45  59
45  60
45  63
45  64
45  73
45  75
45  76
45  82
45  85
45  86
45  88
45  91
45  94
45  96
45  97
46  52
46  55
46  59
46  60
46  61
46  64
46  70
46  78
46  82
46  85
46  86
46  87
46  88
46  91
46  92
46  94
46  95
46  96
46  98
47  50
47  51
47  58
47  66
47  67
47  68
47  71
47  75
47  77
47  79
47  81
47  83
47  87
47  89
47  93
48  52
48  54
48  60
48  61
48  62
48  63
48  70
48  75
48  76
48  78
48  82
48  85
48  86
48  87
48  88
48  91
48  92
48  93
48  94
48  96
48  98
49  51
49  53
49  56
49  58
49  65
49  66
49  67
49  68
49  79
49  80
49  81
49  86
49  93
49  99
50  53
50  54
50  55
50  59
50  64
50  68
50  73
50  78
50  82
50  86
50  87
50  88
50  91
50  92
50  94
50  95
50  96
50  98
50  99
51  54
51  55
51  59
51  60
51  62
51  63
51  68
51  73
51  86
51  87
51  88
51  90
51  94
51  97
51  98
52  56
52  57
52  58
52  65
52  67
52  68
52  69
52  71
52  73
52  74
52  75
52  77
52  81
52  84
52  89
52  90
52  91
52  93
52  95
52  99
53  56
53  57
53  58
53  63
53  65
53  69
53  74
53  77
53  79
53  80
53  82
53  83
53  87
53  89
53  93
53  99
54  56
54  66
54  67
54  68
54  70
54  73
54  74
54  77
54  83
54  93
54  95
54  99
55  56
55  58
55  69
55  71
55  77
55  79
55  80
55  83
55  84
55  88
55  93
55  99
56  61
56  62
56  63
56  64
56  68
56  72
56  78
56  88
56  90
56  91
56  94
56  95
56  96
56  97
56  98
57  59
57  61
57  63
57  72
57  73
57  75
57  78
57  82
57  83
57  85
57  90
57  91
57  92
57  94
57  96
57  98
58  60
58  61
58  62
58  63
58  74
58  75
58  77
58  82
58  86
58  87
58  92
58  94
58  95
58  98
59  62
59  65
59  67
59  68
59  71
59  73
59  77
59  80
59  84
59  99
60  66
60  67
60  69
60  77
60  79
60  80
60  81
60  89
60  91
60  93
60  95
60  96
60  98
61  65
61  66
61  69
61  71
61  79
61  81
61  82
61  96
62  65
62  66
62  67
62  68
62  69
62  74
62  77
62  78
62  79
62  80
62  84
62  92
62  99
63  69
63  79
63  84
63  89
63  90
63  93
63  97
63  99
64  66
64  69
64  74
64  80
64  81
64  84
64  89
64  93
65  70
65  72
65  73
65  75
65  78
65  86
65  88
65  90
65  92
65  94
65  95
65  96
66  70
66  72
66  73
66  78
66  82
66  85
66  87
66  89
66  91
66  96
66  97
67  73
67  75
67  76
67  78
67  82
67  86
67  87
67  88
67  91
67  93
67  94
67  95
67  96
67  97
67  98
68  70
68  71
68  75
68  76
68  79
68  82
68  85
68  86
68  87
68  88
68  90
68  91
68  92
68  94
68  95
68  96
68  97
69  70
69  71
69  73
69  75
69  76
69  78
69  81
69  82
69  86
69  88
69  90
69  91
69  94
70  71
70  74
70  79
70  81
70  87
70  89
70  99
71  72
71  75
71  76
71  78
71  81
71  86
71  87
71  90
71  94
71  95
71  96
71  97
71  98
72  79
72  83
72  84
72  89
72  93
72  96
72  99
73  74
73  77
73  79
73  81
73  83
73  84
73  89
73  91
73  93
73  94
74  75
74  76
74  78
74  85
74  86
74  88
74  91
74  93
74  94
74  96
74  97
74  99
75  77
75  79
75  80
75  81
75  84
75  88
75  89
75  93
75  95
76  80
76  83
76  89
76  93
76  99
77  78
77  85
77  87
77  88
77  91
77  92
77  95
77  96
77  98
78  80
78  82
78  84
78  93
78  99
79  85
79  86
79  88
79  91
79  92
79  94
79  96
79  98
80  82
80  85
80  86
80  87
80  88
80  90
80  91
80  92
80  97
81  87
81  92
81  94
81  95
81  96
81  98
82  89
82  93
82  99
83  85
83  86
83  87
83  88
83  89
83  90
83  91
83  98
84  85
84  86
84  87
84  88
84  91
84  92
84  94
84  95
84  96
85  89
85  93
85  99
86  89
86  99
87  89
87  93
87  94
87  99
88  95
89  90
89  91
89  92
89  95
89  98
90  99
91  93
91  99
92  93
92  99
93  95
93  97
94  99
95  96
96  99
97  99
98  99
-1  -1
